A: Trend scenario: 88-99ha,,,,,
Biodiversity,--,--,--,P,"Includes Dorset Heaths SAC, SPA and Ramsar, Holt and West Moors Heath SSSI, Hatchard's Copse and Meadows SNCI, and dwarf shrub heath and lowland mixed deciduous woodland priority habitat."
Soil,0,0,0,P,Will not result in the loss of more productive agricultural land or appreciable impacts upon areas of geological conservation.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,--,--,--,P,Development may result in an increase in the emission of greenhouse gases and development in a flood zone may reduce resilience to future climatic conditions.
Flooding & Coastal Change,--,--,--,P,Within a Zone 3 Flood Zone.
Landscape,--,--,--,P,Within the South East Dorset Greenbelt.
Historic Environment,0,0,0,P,There are no heritage assets within this area and immediate surroundings.
Community,++,++,++,P,"Development in this area would provide access to a primary, secondary or tertiary settlement within 15 minutes by public transport, with this connectivity encouraging social interaction, a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,P,Potential to provide land and infrastructure to support businesses.
,,,,,
01_FDWP: Land at SW Ferndown,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,-,-,-,P,Within the 400m to 5km zone around the Dorset Heathlands.
Soil,0,0,0,P,Development at this site is unlikely to result in the loss of more productive agricultural land or result in an appreciable impact upon areas of geological interest.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,0,0,0,P,Development of this scale is unlikely to contribute to a substantial increase in greenhouse gas emissions.
Flooding & Coastal Change,0,0,0,P,The site is not within or adjacent to a flood zone.
Landscape,--,--,--,P,Within the South East Dorset Greenbelt.
Historic Environment,--,--,--,P,Scheduled Monument titled ‘Bowl barrow 25m north west of Stapehill Village Hall’ approx. 200m from the site and ‘Bowl barrow 270m south east of Holy Cross Abbey’ approx. 450m from the site.
Community,+,+,+,P,"Within 30 minutes of a Tier 1 or 2 settlement by public transport. This accessibility and connectivity will encourage social interaction, encouraging a more inclusive society and preventing rural isolation."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,0,0,0,P,"Development at this scale has less potential to supply land to support the growth, innovation and productivity of businesses. "
,,,,,
02_FDWP: Southwest of Ferndown,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,--,--,--,P,Dorset Heathlands SPA and SAC and Ferndown Common SSSI is approx. 30m to the north of the site.
Soil,0,0,0,P,Development at this site is unlikely to result in the loss of more productive agricultural land or result in an appreciable impact upon areas of geological interest.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,0,0,0,P,Development of this scale is unlikely to contribute to a substantial increase in greenhouse gas emissions.
Flooding & Coastal Change,0,0,0,P,The site is not within or adjacent to a flood zone.
Landscape,--,--,--,P,Within the South East Dorset Greenbelt.
Historic Environment,-,-,-,P,Scheduled Monument titled ‘Bowl barrow on Poor Common 370m north east of Holmwood’ approx. 380m to the east of the site.
Community,0,0,0,P,"Within 45 mins of a Tier 1 or 2 settlement by public transport, enabling some accessibility to and connectivity with neighbourhood centres."
Housing,+,+,+,P,"Potential to supply housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,0,0,0,P,"Development at this scale has less potential to supply land to support the growth, innovation and productivity of businesses. "
,,,,,
03_FDWP: Southwest of Ferndown (Section 2) ,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,--,--,--,P,Dorset Heathlands SPA and SAC and Ferndown Common SSSI is approx. 30m to the north of the site.
Soil,0,0,0,P,Development at this site is unlikely to result in the loss of more productive agricultural land or result in an appreciable impact upon areas of geological interest.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,-,-,-,P,Development of this scale may result in an increase in greenhouse gas emissions.
Flooding & Coastal Change,0,0,0,P,The site is not within or adjacent to a flood zone.
Landscape,--,--,--,P,Within the South East Dorset Greenbelt.
Historic Environment,--,--,--,P,Scheduled Monuments titled ‘Bell barrow 500m north east of Beacon Farm’ approx. 40m from the site and ‘Bowl barrow 600m north east of Beacon Farm’ approx. 110m from the site.
Community,0,0,0,P,"Within 45 mins of a Tier 1 or 2 settlement by public transport, enabling some accessibility to and connectivity with neighbourhood centres."
Housing,++,++,++,P,"Development at this scale is likely to provide a significant amount of housing, including affordable housing, to meet the needs of present and future generations and community facilities."
Economy,+,+,+,,"Development at this scale has greater potential to supply land to support the growth, innovation and productivity of businesses. "
,,,,,
04_FDWP: Land off Dunedin Drive,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,--,--,--,P,Dorset Heathlands SPA and SAC and Ferndown Common SSSI is adjacent and to the north of the site.
Soil,0,0,0,P,Development at this site is unlikely to result in the loss of more productive agricultural land or result in an appreciable impact upon areas of geological interest.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
Air,0,0,0,P,There are no Air Quality Management Areas or recorded exceedances in the concentration of airborne contaminants in this area and its surroundings.
Climate Change,0,0,0,P,Development of this scale is unlikely to contribute to a substantial increase in greenhouse gas emissions.
Flooding & Coastal Change,0,0,0,P,The site is not within or adjacent to a flood zone.
Landscape,--,--,--,P,Within the South East Dorset Greenbelt.
Historic Environment,--,--,--,P,Scheduled Monuments titled ‘Bell barrow 500m north east of Beacon Farm’ at the site and ‘Bowl barrow 600m north east of Beacon Farm’ approx. 20m from the site.
Community,+,+,+,P,"Within 30 minutes of a Tier 1 or 2 settlement by public transport. This accessibility and connectivity will encourage social interaction, encouraging a more inclusive society and preventing rural isolation."
Housing,0,0,0,P,"Development at this scale is unlikely to provide a significant amount of housing, including affordable housing, or community facilities."
Economy,0,0,0,P,"Development at this scale has less potential to supply land to support the growth, innovation and productivity of businesses. "
,,,,,
05_FDWP: Land at Pompey's Lane,,,,,
Sustainability objective,Impact,Comment,,,
,ST,MT,LT,P/T,
Biodiversity,--,--,--,P,Dorset Heathlands SPA and SAC and Ferndown Common SSSI is approx. 100m to the north of the site.
Soil,0,0,0,P,Development at this site is unlikely to result in the loss of more productive agricultural land or result in an appreciable impact upon areas of geological interest.
Water,0,0,0,P,"Not within a groundwater sensitive area, such as a Groundwater Source Protection Zone, or prone to groundwater inundation of the foul water network."
